enuc
8.002367
 
Hcore
-32.577395  -7.578833   0.000000  -0.014474   0.000000  -1.240102  -1.240102
 -7.578833  -9.200943   0.000000  -0.176890   0.000000  -2.906710  -2.906710
  0.000000   0.000000  -7.458819   0.000000   0.000000  -1.675150   1.675150
 -0.014474  -0.176890   0.000000  -7.415312   0.000000  -1.356868  -1.356868
  0.000000   0.000000   0.000000   0.000000  -7.347145   0.000000   0.000000
 -1.240102  -2.906710  -1.675150  -1.356868   0.000000  -4.540171  -1.071146
 -1.240102  -2.906710   1.675150  -1.356868   0.000000  -1.071146  -4.540171
 
S-1/2
 1.023635 -0.136855  0.000000 -0.007487 -0.000000  0.019028  0.019028
-0.136855  1.157863 -0.000000  0.072160  0.000000 -0.222333 -0.222333
 0.000000 -0.000000  1.073315 -0.000000  0.000000 -0.175758  0.175758
-0.007487  0.072160 -0.000000  1.038305  0.000000 -0.118463 -0.118463
-0.000000  0.000000  0.000000  0.000000  1.000000  0.000000 -0.000000
 0.019028 -0.222333 -0.175758 -0.118463  0.000000  1.129723 -0.062598
 0.019028 -0.222333  0.175758 -0.118463 -0.000000 -0.062598  1.129723
 
Iter 	E(elec)           	E(tot)            	Delta(E)          	RMS(D)            	
3ttau: 7,7,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,7,11,12: -0.000000000000  tau:  0.000000000000
3ttau: 7,7,11,13: -0.000000000000  tau:  0.000000000000
3ttau: 7,8,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,8,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 7,9,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,9,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,9,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 7,9,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,0,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,0,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,0,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,0,12,13: -0.001572920203  tau:  -0.001572920203
3ttau: 7,1,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,1,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,1,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,1,12,13: 0.000079568922  tau:  0.000079568922
3ttau: 7,2,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,2,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,2,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,2,12,13: 0.141681032096  tau:  0.141681032096
3ttau: 7,3,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,3,12,11: -0.000000000000  tau:  0.000000000000
3ttau: 7,3,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,3,12,13: -0.046971454237  tau:  -0.046971454237
3ttau: 7,4,12,10: -1.670142608543  tau:  -2.634426403401
3ttau: 7,4,12,11: -1.029687938981  tau:  -0.981044784440
3ttau: 7,4,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,4,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 7,5,12,10: -21.472685922979  tau:  -39.871998929452
3ttau: 7,5,12,11: 0.102315001879  tau:  1.030465646748
3ttau: 7,5,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,5,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 7,6,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,6,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,6,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,6,12,13: -0.439510666671  tau:  -0.439510666671
3ttau: 7,7,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,7,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,7,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,7,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,8,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,8,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 7,9,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,9,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,9,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,9,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 7,0,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,0,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,0,13,12: 0.001572920203  tau:  0.001572920203
3ttau: 7,0,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,1,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,1,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,1,13,12: -0.000079568922  tau:  -0.000079568922
3ttau: 7,1,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,2,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,2,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,2,13,12: -0.141681032096  tau:  -0.141681032096
3ttau: 7,2,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,3,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,3,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,3,13,12: 0.046971454237  tau:  0.046971454237
3ttau: 7,3,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,4,13,10: -21.176795308418  tau:  -39.576108314891
3ttau: 7,4,13,11: -0.005458973852  tau:  0.922691671017
3ttau: 7,4,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,4,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,5,13,10: -1.777916584274  tau:  -2.742200379132
3ttau: 7,5,13,11: -0.733797324420  tau:  -0.685154169879
3ttau: 7,5,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,5,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,6,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,6,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,6,13,12: 0.439510666671  tau:  0.439510666671
3ttau: 7,6,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,7,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,7,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,7,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 7,7,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,8,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,9,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,9,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,9,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,9,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,0,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,0,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,0,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,0,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,1,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,1,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,1,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,1,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,2,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,2,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,2,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,2,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,5,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,5,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,6,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,6,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,7,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,7,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,7,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,7,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,8,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,9,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,10,11: -0.093637318663  tau:  -0.093637318663
3ttau: 8,9,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,0,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,0,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,0,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,0,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,1,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,1,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,1,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,1,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,2,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,2,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,2,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,2,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,3,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,4,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,5,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,6,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,7,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,7,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,7,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,7,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,11,10: -0.000000000000  tau:  0.000000000000
3ttau: 8,8,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,11,10: 0.093637318663  tau:  0.093637318663
3ttau: 8,9,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,0,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,0,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,0,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,0,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,1,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,1,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,1,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,1,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,2,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,2,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,2,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,2,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,3,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,3,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,4,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,4,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,4,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,5,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,6,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 8,7,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,7,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,7,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,7,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,8,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,8,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,9,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,9,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,12,13: -0.039969723051  tau:  -0.039969723051
3ttau: 8,0,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,0,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,0,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,0,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,1,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,1,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,1,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,1,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,2,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,2,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,2,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,2,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,3,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,3,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,3,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,4,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,4,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,4,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,5,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,5,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,5,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 8,6,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,6,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,7,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,7,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 8,7,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 8,7,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 8,8,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 8,9,13,12: 0.039969723051  tau:  0.039969723051
3ttau: 8,9,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,1,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,1,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,1,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,1,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,2,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,2,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,2,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,2,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,3,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,4,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,5,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,7,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,7,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,7,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,7,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,8,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,8,10,11: 0.093637318663  tau:  0.093637318663
3ttau: 9,8,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,8,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,10,11: -0.000000000000  tau:  0.000000000000
3ttau: 9,9,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,0,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,0,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,1,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,1,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,1,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,1,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,2,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,2,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,2,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,2,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,5,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,5,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,6,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,6,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,7,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,7,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,7,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,7,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,8,11,10: -0.093637318663  tau:  -0.093637318663
3ttau: 9,8,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,8,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,8,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,0,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,1,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,1,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,1,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,1,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,2,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,2,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,2,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,2,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,3,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,3,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,4,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,4,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,4,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,5,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,6,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,6,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 9,7,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,7,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,7,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,7,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,8,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,8,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,8,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,8,12,13: 0.039969723051  tau:  0.039969723051
3ttau: 9,9,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,9,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,0,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,1,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,1,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,1,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,1,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,2,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,2,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,2,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,2,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,3,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,3,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,3,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,4,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,4,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 9,4,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 9,5,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 9,5,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,5,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 9,6,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 9,7,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 9,7,13,11: 0.000000000000  tau:  0.000000000000
